request,response,result
01 02 00 00 00 64 79 E1 ,01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E 42 75 ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
01 02 00 00 00 64 79 E1 ,01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E 42 75 ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
01 02 00 00 00 64 79 E1 ,01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E 42 75 ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
01 02 00 00 00 64 79 E1 ,01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 7D DE ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
01 02 00 00 00 64 79 E1 ,01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 7D DE ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
01 02 00 00 00 64 79 E1 ,01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 7D DE ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
01 02 00 00 00 64 79 E1 ,01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 7D DE ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
01 02 00 00 00 64 79 E1 ,01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 7D DE ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
01 02 00 00 00 64 79 E1 ,01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E 42 75 ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
01 02 00 00 00 64 79 E1 ,01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E 42 75 ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
01 02 00 00 00 64 79 E1 ,01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E 42 75 ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
01 02 00 00 00 64 79 E1 ,01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E 42 75 ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
01 02 00 00 00 64 79 E1 ,01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E 42 75 ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
01 02 00 00 00 64 79 E1 ,01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 7D DE ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
01 02 00 00 00 64 79 E1 ,01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 7D DE ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
01 02 00 00 00 64 79 E1 ,01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 7D DE ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
01 02 00 00 00 64 79 E1 ,01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 7D DE ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
